2014/08/23	16:16:38,094	5988,90726
2014/08/23	16:16:38,204	12004,89887
2014/08/23	16:16:38,315	12228,57846
2014/08/23	16:16:38,425	12037,72472
2014/08/23	16:16:38,530	12100,60952
2014/08/23	16:16:38,646	12047,14036
2014/08/23	16:16:38,753	12095,75238
2014/08/23	16:16:38,858	12127,07596
2014/08/23	16:16:38,967	12056,86939
2014/08/23	16:16:39,080	12029,19048
2014/08/23	16:16:39,193	11997,77664
2014/08/23	16:16:39,300	12017,41542
2014/08/23	16:16:39,406	12118,93265
2014/08/23	16:16:39,519	11995,04807
2014/08/23	16:16:39,627	12121,92857
2014/08/23	16:16:39,737	12055,85896
2014/08/23	16:16:39,848	12028,03719
2014/08/23	16:16:39,954	12175,99796
2014/08/23	16:16:40,065	12083,84649
2014/08/23	16:16:40,176	12046,90737
2014/08/23	16:16:40,280	12081,23741
2014/08/23	16:16:40,390	12043,71723
2014/08/23	16:16:40,502	11941,2678
2014/08/23	16:16:40,613	12138,29478
2014/08/23	16:16:40,721	12051,88685
2014/08/23	16:16:40,826	12075,07914
2014/08/23	16:16:40,939	12084,29524
2014/08/23	16:16:41,049	12002,87687
2014/08/23	16:16:41,155	12024,02132
2014/08/23	16:16:41,268	12039,87279
2014/08/23	16:16:41,378	11996,62721
2014/08/23	16:16:41,486	12029,48753
2014/08/23	16:16:41,595	11984,71043
2014/08/23	16:16:41,707	12042,18866
2014/08/23	16:16:41,811	12102,49683
2014/08/23	16:16:41,921	12039,74603
2014/08/23	16:16:42,032	12029,56825
2014/08/23	16:16:42,140	11971,81451
2014/08/23	16:16:42,252	11988,13923
2014/08/23	16:16:42,363	12043,39773
2014/08/23	16:16:42,472	12108,63889
2014/08/23	16:16:42,583	12162,41859
2014/08/23	16:16:42,688	12132,56168
2014/08/23	16:16:42,798	12092,9517
2014/08/23	16:16:42,909	12117,15306
2014/08/23	16:16:43,014	12040,63265
2014/08/23	16:16:43,124	12039,28481
2014/08/23	16:16:43,238	12003,48866
2014/08/23	16:16:43,342	12059,85964
2014/08/23	16:16:43,455	12107,18503
2014/08/23	16:16:43,567	12064,60181
2014/08/23	16:16:43,674	12067,70431
2014/08/23	16:16:43,784	11960,68209
2014/08/23	16:16:43,889	11969,38685
2014/08/23	16:16:43,998	12141,85556
2014/08/23	16:16:44,110	11986,43537
2014/08/23	16:16:44,220	12031,59229
2014/08/23	16:16:44,328	12049,67392
2014/08/23	16:16:44,440	12040,93696
2014/08/23	16:16:44,550	11986,9839
2014/08/23	16:16:44,707	11963,88243
2014/08/23	16:16:44,816	12074,23379
2014/08/23	16:16:44,922	12181,02925
2014/08/23	16:16:45,033	12080,9059
2014/08/23	16:16:45,145	12093,97642
2014/08/23	16:16:45,251	12071,96009
2014/08/23	16:16:45,358	11915,72902
2014/08/23	16:16:45,472	11998,81791
2014/08/23	16:16:45,578	12140,01837
2014/08/23	16:16:45,687	12054,861
2014/08/23	16:16:45,798	12048,88957
2014/08/23	16:16:45,905	12117,73084
2014/08/23	16:16:46,021	12060,31587
2014/08/23	16:16:46,126	12058,70635
2014/08/23	16:16:46,234	11992,5381
2014/08/23	16:16:46,348	12032,41973
2014/08/23	16:16:46,453	12020,94671
2014/08/23	16:16:46,562	12015,16485
2014/08/23	16:16:46,675	12045,96281
2014/08/23	16:16:46,782	12110,83107
2014/08/23	16:16:46,896	12026,72585
2014/08/23	16:16:47,003	12042,01361
2014/08/23	16:16:47,111	12007,65193
2014/08/23	16:16:47,222	11927,06417
2014/08/23	16:16:47,330	12126,68163
2014/08/23	16:16:47,437	11977,67324
2014/08/23	16:16:47,549	12067,25442
2014/08/23	16:16:47,658	11951,8263
2014/08/23	16:16:47,767	11976,39161
2014/08/23	16:16:47,879	12026,98707
2014/08/23	16:16:47,985	12122,12132
2014/08/23	16:16:48,093	12012,45374
2014/08/23	16:16:48,205	11986,18458
2014/08/23	16:16:48,315	11997,37868
2014/08/23	16:16:48,422	12121,52245
2014/08/23	16:16:48,535	12133,04626
2014/08/23	16:16:48,640	12034,61066
2014/08/23	16:16:48,799	11950,528
2014/08/23	16:16:48,909	12133,31156
2014/08/23	16:16:49,016	12010,94626
2014/08/23	16:16:49,125	12151,6127
2014/08/23	16:16:49,236	11978,34694
2014/08/23	16:16:49,346	12143,8288
2014/08/23	16:16:49,457	12051,05079
2014/08/23	16:16:49,567	11986,19172
2014/08/23	16:16:49,673	12070,1932
2014/08/23	16:16:49,783	12003,88889
2014/08/23	16:16:49,896	12150,49388
2014/08/23	16:16:49,999	12087,25714
2014/08/23	16:16:50,113	12120,06553
2014/08/23	16:16:50,223	12108,7746
2014/08/23	16:16:50,332	12111,34218
2014/08/23	16:16:50,438	12033,93016
2014/08/23	16:16:50,548	11989,8322
2014/08/23	16:16:50,655	12006,62971
2014/08/23	16:16:50,764	12065,89955
2014/08/23	16:16:50,879	12000,25635
2014/08/23	16:16:50,985	12178,60091
2014/08/23	16:16:51,096	11996,14218
2014/08/23	16:16:51,202	12130,74399
2014/08/23	16:16:51,315	12104,63469
2014/08/23	16:16:51,426	12114,6932
2014/08/23	16:16:51,534	12066,05533
2014/08/23	16:16:51,640	12102,26236
2014/08/23	16:16:51,749	12013,85986
2014/08/23	16:16:51,858	12038,70499
2014/08/23	16:16:51,969	12024,54807
2014/08/23	16:16:52,078	11994,32948
2014/08/23	16:16:52,189	12097,08889
2014/08/23	16:16:52,299	12041,14943
2014/08/23	16:16:52,409	12027,25669
2014/08/23	16:16:52,514	12141,89388
2014/08/23	16:16:52,624	12007,06553
2014/08/23	16:16:52,736	11960,80
2014/08/23	16:16:52,895	12076,21599
2014/08/23	16:16:52,998	12008,31293
2014/08/23	16:16:53,110	11978,21043
2014/08/23	16:16:53,221	11993,44082
2014/08/23	16:16:53,330	11954,00862
2014/08/23	16:16:53,437	12097,49955
2014/08/23	16:16:53,546	11992,76893
2014/08/23	16:16:53,657	12023,94104
2014/08/23	16:16:53,770	12012,40442
2014/08/23	16:16:53,875	12032,64376
2014/08/23	16:16:53,986	11964,10023
2014/08/23	16:16:54,098	12016,24603
2014/08/23	16:16:54,252	12101,54626
2014/08/23	16:16:54,359	12116,57868
2014/08/23	16:16:54,472	12184,25295
2014/08/23	16:16:54,582	12035,93515
2014/08/23	16:16:54,689	12122,79388
2014/08/23	16:16:54,799	11990,20385
2014/08/23	16:16:54,910	12141,51179
2014/08/23	16:16:55,015	12091,01406
2014/08/23	16:16:55,125	12060,28186
2014/08/23	16:16:55,235	12051,64875
2014/08/23	16:16:55,347	12064,5424
2014/08/23	16:16:55,452	12126,61837
2014/08/23	16:16:55,563	12064,76009
2014/08/23	16:16:55,675	12044,92177
2014/08/23	16:16:55,780	12103,29864
2014/08/23	16:16:55,891	12005,86576
2014/08/23	16:16:56,001	12043,64104
2014/08/23	16:16:56,113	12033,41633
2014/08/23	16:16:56,223	12077,51134
2014/08/23	16:16:56,328	11975,06871
2014/08/23	16:16:56,438	12157,14785
2014/08/23	16:16:56,547	12066,36893
2014/08/23	16:16:56,656	12012,35601
2014/08/23	16:16:56,767	11996,72313
2014/08/23	16:16:56,874	12061,8288
2014/08/23	16:16:56,983	12010,28367
2014/08/23	16:16:57,096	12160,12721
2014/08/23	16:16:57,206	12046,16689
2014/08/23	16:16:57,313	12102,94354
2014/08/23	16:16:57,424	12142,52404
2014/08/23	16:16:57,535	12001,22902
2014/08/23	16:16:57,646	12026,09478
2014/08/23	16:16:57,750	12146,70884
2014/08/23	16:16:57,860	12084,69433
2014/08/23	16:16:57,971	12077,89637
2014/08/23	16:16:58,082	12089,30952
2014/08/23	16:16:58,187	12072,94853
2014/08/23	16:16:58,329	11958,63764
2014/08/23	16:16:58,440	12108,31224
2014/08/23	16:16:58,549	12069,98299
2014/08/23	16:16:58,659	12019,37891
2014/08/23	16:16:58,765	12015,74875
2014/08/23	16:16:58,877	12045,17596
2014/08/23	16:16:58,987	12012,28549
2014/08/23	16:16:59,094	12018,84195
2014/08/23	16:16:59,207	12042,28277
2014/08/23	16:16:59,313	12054,99546
2014/08/23	16:16:59,420	12023,89887
2014/08/23	16:16:59,533	12009,62086
2014/08/23	16:16:59,645	12121,20884
2014/08/23	16:16:59,753	12002,97234
2014/08/23	16:16:59,858	12108,28889
2014/08/23	16:16:59,967	12047,72211
2014/08/23	16:17:00,080	12046,26803
2014/08/23	16:17:00,188	11916,65805
2014/08/23	16:17:00,298	12096,67732
2014/08/23	16:17:00,405	12070,92494
2014/08/23	16:17:00,516	12046,71814
2014/08/23	16:17:00,627	11930,68685
2014/08/23	16:17:00,738	11951,05215
2014/08/23	16:17:00,847	12077,59093
2014/08/23	16:17:00,952	12066,14875
2014/08/23	16:17:01,064	12004,42404
2014/08/23	16:17:01,171	12025,43277
2014/08/23	16:17:01,282	11951,17007
2014/08/23	16:17:01,393	11910,89433
2014/08/23	16:17:01,499	12192,1229
2014/08/23	16:17:01,608	12013,45465
2014/08/23	16:17:01,718	12036,89796
2014/08/23	16:17:01,830	12074,66009
2014/08/23	16:17:01,941	12044,94399
2014/08/23	16:17:02,046	11999,97143
2014/08/23	16:17:02,155	12039,12404
2014/08/23	16:17:02,270	12026,49286
2014/08/23	16:17:02,422	12130,16349
2014/08/23	16:17:02,535	11999,85306
2014/08/23	16:17:02,639	12027,80023
2014/08/23	16:17:02,752	12057,54331
2014/08/23	16:17:02,858	12061,27279
2014/08/23	16:17:02,972	11972,00408
2014/08/23	16:17:03,077	12004,98934
2014/08/23	16:17:03,192	12117,66417
2014/08/23	16:17:03,298	12086,86553
2014/08/23	16:17:03,408	11976,72517
2014/08/23	16:17:03,516	11991,51587
2014/08/23	16:17:03,629	12036,99569
2014/08/23	16:17:03,734	12064,39819
2014/08/23	16:17:03,847	12009,72472
2014/08/23	16:17:03,954	12070,65215
2014/08/23	16:17:04,067	11950,99195
2014/08/23	16:17:04,171	12014,09342
2014/08/23	16:17:04,284	12061,07574
2014/08/23	16:17:04,405	11928,35692
2014/08/23	16:17:04,516	11970,4746
2014/08/23	16:17:04,628	12009,68776
2014/08/23	16:17:04,737	12230,17483
2014/08/23	16:17:04,846	12022,28322
2014/08/23	16:17:04,957	11976,99887
2014/08/23	16:17:05,061	11963,96304
2014/08/23	16:17:05,175	11988,79535
2014/08/23	16:17:05,285	12074,64014
2014/08/23	16:17:05,391	12181,16848
2014/08/23	16:17:05,500	12049,53447
2014/08/23	16:17:05,610	12034,88254
2014/08/23	16:17:05,719	12106,31066
2014/08/23	16:17:05,830	12039,62268
2014/08/23	16:17:05,939	12057,88458
2014/08/23	16:17:06,049	12107,46803
2014/08/23	16:17:06,158	12073,9898
2014/08/23	16:17:06,267	12056,7932
2014/08/23	16:17:06,375	11981,37143
2014/08/23	16:17:06,520	11934,90998
2014/08/23	16:17:06,628	11991,30181
2014/08/23	16:17:06,736	12064,46553
2014/08/23	16:17:06,843	11949,23878
2014/08/23	16:17:06,952	12039,36508
2014/08/23	16:17:07,063	12137,44512
2014/08/23	16:17:07,171	12029,89864
2014/08/23	16:17:07,284	12133,29297
2014/08/23	16:17:07,393	12063,32948
2014/08/23	16:17:07,499	12074,70068
2014/08/23	16:17:07,611	12039,02426
2014/08/23	16:17:07,719	11992,11088
2014/08/23	16:17:07,829	12105,55351
2014/08/23	16:17:07,942	11954,98571
2014/08/23	16:17:08,045	12090,81111
2014/08/23	16:17:08,155	12091,52585
2014/08/23	16:17:08,268	12004,22846
2014/08/23	16:17:08,377	12015,40544
2014/08/23	16:17:08,488	11926,04649
2014/08/23	16:17:08,593	11923,20658
2014/08/23	16:17:08,703	12098,20544
2014/08/23	16:17:08,813	12046,46667
2014/08/23	16:17:08,924	12022,66259
2014/08/23	16:17:09,034	12039,28095
2014/08/23	16:17:09,143	12071,09138
2014/08/23	16:17:09,252	12056,48367
2014/08/23	16:17:09,358	12066,00227
2014/08/23	16:17:09,468	12051,10567
2014/08/23	16:17:09,580	12007,33333
2014/08/23	16:17:09,689	12103,83424
2014/08/23	16:17:09,799	12054,99909
2014/08/23	16:17:09,908	12062,89138
2014/08/23	16:17:10,062	12058,67823
2014/08/23	16:17:10,175	12035,25726
2014/08/23	16:17:10,285	11997,43401
2014/08/23	16:17:10,390	12046,61224
2014/08/23	16:17:10,501	12034,50181
2014/08/23	16:17:10,613	11948,6517
2014/08/23	16:17:10,718	11995,12517
2014/08/23	16:17:10,827	12000,90227
2014/08/23	16:17:10,943	12022,70567
2014/08/23	16:17:11,047	12090,14195
2014/08/23	16:17:11,155	12012,20998
2014/08/23	16:17:11,265	12097,50023
2014/08/23	16:17:11,374	12043,4288
2014/08/23	16:17:11,486	12052,48934
2014/08/23	16:17:11,597	11981,89138
2014/08/23	16:17:11,703	11970,65782
2014/08/23	16:17:11,814	12071,71474
2014/08/23	16:17:11,967	12018,70658
2014/08/23	16:17:12,077	11996,4161
2014/08/23	16:17:12,191	12013,00159
2014/08/23	16:17:12,296	12084,79932
2014/08/23	16:17:12,405	11943,82698
2014/08/23	16:17:12,515	12022,73175
2014/08/23	16:17:12,627	12101,83107
2014/08/23	16:17:12,739	11981,14558
2014/08/23	16:17:12,842	12117,97687
2014/08/23	16:17:12,957	12069,31542
2014/08/23	16:17:13,068	12039,09059
2014/08/23	16:17:13,174	12059,55102
2014/08/23	16:17:13,285	12056,50794
2014/08/23	16:17:13,391	11909,7263
2014/08/23	16:17:13,501	11973,92562
2014/08/23	16:17:13,610	12017,0932
2014/08/23	16:17:13,722	12002,50907
2014/08/23	16:17:13,830	11852,89841
2014/08/23	16:17:13,942	12077,46576
2014/08/23	16:17:14,047	12005,28776
2014/08/23	16:17:14,157	12044,53878
2014/08/23	16:17:14,268	12032,28878
2014/08/23	16:17:14,373	12038,85669
2014/08/23	16:17:14,487	12075,84467
2014/08/23	16:17:14,592	12063,71791
2014/08/23	16:17:14,704	12116,37823
2014/08/23	16:17:14,815	12127,22721
2014/08/23	16:17:14,924	12041,87392
2014/08/23	16:17:15,035	12089,93356
2014/08/23	16:17:15,139	12042,92404
2014/08/23	16:17:15,250	12023,94036
2014/08/23	16:17:15,360	11996,7551
2014/08/23	16:17:15,471	12090,58571
2014/08/23	16:17:15,581	12067,33424
2014/08/23	16:17:15,687	12056,65986
2014/08/23	16:17:15,800	12090,26372
2014/08/23	16:17:15,910	11991,21247
2014/08/23	16:17:16,045	12003,98776
2014/08/23	16:17:16,160	12016,9254
